date,id,name,y_items,y_actual_cost,x_items,x_actual_cost
01/06/2018,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,1157101,2892530.4,0,0
01/07/2018,Y56,LONDON COMMISSIONING REGION,532543,1427255.63,0,0
01/07/2018,Y58,SOUTH WEST COMMISSIONING REGION,640364,1544672.69,0,0
01/07/2018,Y61,EAST OF ENGLAND COMMISSIONING REGION,713606,1711172.69,0,0
01/07/2018,Y59,SOUTH EAST COMMISSIONING REGION,821892,2410552.31,0,0
01/07/2018,Y62,NORTH WEST COMMISSIONING REGION,908520,2174507.58,0,0
01/07/2018,Y60,MIDLANDS COMMISSIONING REGION,1098441,2661653.66,0,0
01/07/2018,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,1169115,2424150.1,0,0
01/08/2018,Y56,LONDON COMMISSIONING REGION,533531,1519099.39,0,0
01/08/2018,Y58,SOUTH WEST COMMISSIONING REGION,650565,1727652.14,0,0
01/08/2018,Y61,EAST OF ENGLAND COMMISSIONING REGION,735988,1922553.53,0,0
01/08/2018,Y59,SOUTH EAST COMMISSIONING REGION,831998,2644614.96,0,0
01/08/2018,Y62,NORTH WEST COMMISSIONING REGION,931730,2436656.26,0,0
01/08/2018,Y60,MIDLANDS COMMISSIONING REGION,1129841,2980541.34,0,0
01/08/2018,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,1208334,2784130.56,0,0
01/09/2018,Y56,LONDON COMMISSIONING REGION,511212,1491900.43,0,0
01/09/2018,Y58,SOUTH WEST COMMISSIONING REGION,618959,1631457.66,0,0
01/09/2018,Y61,EAST OF ENGLAND COMMISSIONING REGION,695958,1800131.57,0,0
01/09/2018,Y59,SOUTH EAST COMMISSIONING REGION,789366,2461248.62,0,0
01/09/2018,Y62,NORTH WEST COMMISSIONING REGION,865586,2253703.96,0,0
01/09/2018,Y60,MIDLANDS COMMISSIONING REGION,1061784,2784613.6,0,0
01/09/2018,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,1132787,2600573.31,0,0
01/10/2018,Y56,LONDON COMMISSIONING REGION,561424,1480380.39,0,0
01/10/2018,Y58,SOUTH WEST COMMISSIONING REGION,670429,1602847.7,0,0
01/10/2018,Y61,EAST OF ENGLAND COMMISSIONING REGION,751093,1780721.92,0,0
01/10/2018,Y59,SOUTH EAST COMMISSIONING REGION,863360,2473275.24,0,0
01/10/2018,Y62,NORTH WEST COMMISSIONING REGION,960724,2265071.97,0,0
01/10/2018,Y60,MIDLANDS COMMISSIONING REGION,1163579,2742424.17,0,0
01/10/2018,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,1235810,2565529.77,0,0
01/11/2018,Y56,LONDON COMMISSIONING REGION,543334,1429877.56,0,0
01/11/2018,Y58,SOUTH WEST COMMISSIONING REGION,659151,1555921.45,0,0
01/11/2018,Y61,EAST OF ENGLAND COMMISSIONING REGION,739883,1741753.27,0,0
01/11/2018,Y59,SOUTH EAST COMMISSIONING REGION,840081,2420393.13,0,0
01/11/2018,Y62,NORTH WEST COMMISSIONING REGION,943673,2195512.48,0,0
01/11/2018,Y60,MIDLANDS COMMISSIONING REGION,1134484,2680817.31,0,0
01/11/2018,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,1208973,2463784.84,0,0
01/12/2018,Y56,LONDON COMMISSIONING REGION,533987,1437952.95,0,0
01/12/2018,Y58,SOUTH WEST COMMISSIONING REGION,657360,1605475.79,0,0
01/12/2018,Y61,EAST OF ENGLAND COMMISSIONING REGION,738131,1798240.4,0,0
01/12/2018,Y59,SOUTH EAST COMMISSIONING REGION,841093,2482050.65,0,0
01/12/2018,Y62,NORTH WEST COMMISSIONING REGION,917145,2225356.71,0,0
01/12/2018,Y60,MIDLANDS COMMISSIONING REGION,1124620,2761556.04,0,0
01/12/2018,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,1197120,2540644.11,0,0
01/01/2019,Y56,LONDON COMMISSIONING REGION,566226,1474097.75,0,0
01/01/2019,Y58,SOUTH WEST COMMISSIONING REGION,675356,1580881.88,0,0
01/01/2019,Y61,EAST OF ENGLAND COMMISSIONING REGION,758349,1758948.96,0,0
01/01/2019,Y59,SOUTH EAST COMMISSIONING REGION,865383,2433667.39,0,0
01/01/2019,Y62,NORTH WEST COMMISSIONING REGION,959248,2143164.62,0,0
01/01/2019,Y60,MIDLANDS COMMISSIONING REGION,1172195,2695694.92,0,0
01/01/2019,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,1246788,2490509.93,0,0
01/02/2019,Y56,LONDON COMMISSIONING REGION,511902,1295287.39,0,0
01/02/2019,Y58,SOUTH WEST COMMISSIONING REGION,611423,1396973.82,0,0
01/02/2019,Y61,EAST OF ENGLAND COMMISSIONING REGION,688656,1575162.47,0,0
01/02/2019,Y59,SOUTH EAST COMMISSIONING REGION,781281,2161711.1,0,0
01/02/2019,Y62,NORTH WEST COMMISSIONING REGION,865847,1945157.12,0,0
01/02/2019,Y60,MIDLANDS COMMISSIONING REGION,1059390,2404074.02,0,0
01/02/2019,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,1128670,2242211.02,0,0
01/03/2019,Y56,LONDON COMMISSIONING REGION,553391,1420194.86,0,0
01/03/2019,Y58,SOUTH WEST COMMISSIONING REGION,662613,1528547.94,0,0
01/03/2019,Y61,EAST OF ENGLAND COMMISSIONING REGION,749380,1702779.01,0,0
01/03/2019,Y59,SOUTH EAST COMMISSIONING REGION,849099,2384764.62,0,0
01/03/2019,Y62,NORTH WEST COMMISSIONING REGION,936479,2080670.81,0,0
01/03/2019,Y60,MIDLANDS COMMISSIONING REGION,1145893,2598531.14,0,0
01/03/2019,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,1219931,2391100.53,0,0
01/04/2019,Y56,LONDON COMMISSIONING REGION,539022,1435928.87,0,0
01/04/2019,Y58,SOUTH WEST COMMISSIONING REGION,645899,1583011.71,0,0
01/04/2019,Y61,EAST OF ENGLAND COMMISSIONING REGION,735911,1782976.68,0,0
01/04/2019,Y59,SOUTH EAST COMMISSIONING REGION,830202,2459915.46,0,0
01/04/2019,Y62,NORTH WEST COMMISSIONING REGION,927728,2225945.17,0,0
01/04/2019,Y60,MIDLANDS COMMISSIONING REGION,1121862,2749494.94,0,0
01/04/2019,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,1200702,2543724.2,0,0
01/05/2019,Y56,LONDON COMMISSIONING REGION,582854,1578577.37,0,0
01/05/2019,Y58,SOUTH WEST COMMISSIONING REGION,689713,1661795.42,0,0
01/05/2019,Y61,EAST OF ENGLAND COMMISSIONING REGION,784973,1884126.27,0,0
01/05/2019,Y59,SOUTH EAST COMMISSIONING REGION,884425,2642725.91,0,0
01/05/2019,Y62,NORTH WEST COMMISSIONING REGION,989485,2323703.07,0,0
01/05/2019,Y60,MIDLANDS COMMISSIONING REGION,1204953,2901401.28,0,0
01/05/2019,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,1276566,2624299.73,0,0
01/06/2019,Y56,LONDON COMMISSIONING REGION,541264,1425859.27,0,0
01/06/2019,Y58,SOUTH WEST COMMISSIONING REGION,645431,1554115.44,0,0
01/06/2019,Y61,EAST OF ENGLAND COMMISSIONING REGION,732866,1726640.21,0,0
01/06/2019,Y59,SOUTH EAST COMMISSIONING REGION,827377,2439174.41,0,0
01/06/2019,Y62,NORTH WEST COMMISSIONING REGION,914721,2116967.54,0,0
01/06/2019,Y60,MIDLANDS COMMISSIONING REGION,1124207,2660984.3,0,0
01/06/2019,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,1196745,2443370.44,0,0
01/07/2019,Y56,LONDON COMMISSIONING REGION,578089,1517387.71,0,0
01/07/2019,Y58,SOUTH WEST COMMISSIONING REGION,644986,1552332.98,0,0
01/07/2019,Y61,EAST OF ENGLAND COMMISSIONING REGION,757562,1773974.4,0,0
01/07/2019,Y59,SOUTH EAST COMMISSIONING REGION,846580,2499688.49,0,0
01/07/2019,Y62,NORTH WEST COMMISSIONING REGION,955523,2203519.75,0,0
01/07/2019,Y60,MIDLANDS COMMISSIONING REGION,1158833,2735885.65,0,0
01/07/2019,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,1220366,2494653.89,0,0
01/08/2019,Y56,LONDON COMMISSIONING REGION,561896,1576441.74,0,0
01/08/2019,Y58,SOUTH WEST COMMISSIONING REGION,706842,1846883.84,0,0
01/08/2019,Y61,EAST OF ENGLAND COMMISSIONING REGION,785944,2004975.7,0,0
01/08/2019,Y59,SOUTH EAST COMMISSIONING REGION,898930,2861093.59,0,0
01/08/2019,Y62,NORTH WEST COMMISSIONING REGION,992521,2511131.33,0,0
01/08/2019,Y60,MIDLANDS COMMISSIONING REGION,1215144,3186754.75,0,0
01/08/2019,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,1306783,2950076.18,0,0
01/09/2019,Y56,LONDON COMMISSIONING REGION,555952,1592637.78,0,0
01/09/2019,Y58,SOUTH WEST COMMISSIONING REGION,660575,1755721.13,0,0
01/09/2019,Y61,EAST OF ENGLAND COMMISSIONING REGION,747541,1895325.18,0,0
01/09/2019,Y59,SOUTH EAST COMMISSIONING REGION,844142,2678470.09,0,0
01/09/2019,Y62,NORTH WEST COMMISSIONING REGION,938536,2374079.82,0,0
01/09/2019,Y60,MIDLANDS COMMISSIONING REGION,1147648,2976355.67,0,0
01/09/2019,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,1223449,2766032.12,0,0
01/10/2019,Y56,LONDON COMMISSIONING REGION,592397,1732172.66,0,0
01/10/2019,Y58,SOUTH WEST COMMISSIONING REGION,702265,1875598.45,0,0
01/10/2019,Y61,EAST OF ENGLAND COMMISSIONING REGION,793244,2044170.18,0,0
01/10/2019,Y59,SOUTH EAST COMMISSIONING REGION,899934,2943733.87,0,0
01/10/2019,Y62,NORTH WEST COMMISSIONING REGION,1009187,2615878.45,0,0
01/10/2019,Y60,MIDLANDS COMMISSIONING REGION,1228337,3242871.61,0,0
01/10/2019,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,1312595,2977540.66,0,0
01/11/2019,Y56,LONDON COMMISSIONING REGION,572459,1739873.18,0,0
01/11/2019,Y58,SOUTH WEST COMMISSIONING REGION,676289,1934420.77,0,0
01/11/2019,Y61,EAST OF ENGLAND COMMISSIONING REGION,772976,2093209.05,0,0
01/11/2019,Y59,SOUTH EAST COMMISSIONING REGION,869799,2931213.38,0,0
01/11/2019,Y62,NORTH WEST COMMISSIONING REGION,964579,2641755.54,0,0
01/11/2019,Y60,MIDLANDS COMMISSIONING REGION,1179093,3272118.87,0,0
01/11/2019,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,1253408,2998860.78,0,0
01/12/2019,Y56,LONDON COMMISSIONING REGION,574251,1833341.58,0,0
01/12/2019,Y58,SOUTH WEST COMMISSIONING REGION,688094,2069144.24,0,0
01/12/2019,Y61,EAST OF ENGLAND COMMISSIONING REGION,785925,2199901.57,0,0
01/12/2019,Y59,SOUTH EAST COMMISSIONING REGION,883799,3122597.41,0,0
01/12/2019,Y62,NORTH WEST COMMISSIONING REGION,981392,2795606.18,0,0
01/12/2019,Y60,MIDLANDS COMMISSIONING REGION,1201682,3537940.45,0,0
01/12/2019,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,1278261,3267057.1,0,0
01/01/2020,Y56,LONDON COMMISSIONING REGION,602328,1807726.36,0,0
01/01/2020,Y58,SOUTH WEST COMMISSIONING REGION,714607,2020697.88,0,0
01/01/2020,Y61,EAST OF ENGLAND COMMISSIONING REGION,814490,2132448.67,0,0
01/01/2020,Y59,SOUTH EAST COMMISSIONING REGION,913063,3005717.4,0,0
01/01/2020,Y62,NORTH WEST COMMISSIONING REGION,1026732,2727531.8,0,0
01/01/2020,Y60,MIDLANDS COMMISSIONING REGION,1252441,3403806.77,0,0
01/01/2020,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,1341224,3185453,0,0
01/02/2020,Y56,LONDON COMMISSIONING REGION,552528,1628522.65,0,0
01/02/2020,Y58,SOUTH WEST COMMISSIONING REGION,651529,1848117.68,0,0
01/02/2020,Y61,EAST OF ENGLAND COMMISSIONING REGION,747283,1961080.75,0,0
01/02/2020,Y59,SOUTH EAST COMMISSIONING REGION,837244,2773249.66,0,0
01/02/2020,Y62,NORTH WEST COMMISSIONING REGION,929346,2446452.07,0,0
01/02/2020,Y60,MIDLANDS COMMISSIONING REGION,1137795,3071083.04,0,0
01/02/2020,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,1207006,2839768.38,0,0
01/03/2020,Y56,LONDON COMMISSIONING REGION,604791,2855743.87,0,0
01/03/2020,Y58,SOUTH WEST COMMISSIONING REGION,729514,3183556.51,0,0
01/03/2020,Y61,EAST OF ENGLAND COMMISSIONING REGION,832413,3351714.72,0,0
01/03/2020,Y59,SOUTH EAST COMMISSIONING REGION,945277,4771919.34,0,0
01/03/2020,Y62,NORTH WEST COMMISSIONING REGION,1046998,4411847.54,0,0
01/03/2020,Y60,MIDLANDS COMMISSIONING REGION,1279154,5479506.06,0,0
01/03/2020,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,1354921,5104049.15,0,0
01/04/2020,Y56,LONDON COMMISSIONING REGION,579134,3203966.21,0,0
01/04/2020,Y58,SOUTH WEST COMMISSIONING REGION,701398,3750143.03,0,0
01/04/2020,Y61,EAST OF ENGLAND COMMISSIONING REGION,794278,3984276.19,0,0
01/04/2020,Y59,SOUTH EAST COMMISSIONING REGION,889741,5528069.13,0,0
01/04/2020,Y62,NORTH WEST COMMISSIONING REGION,988741,5287700.24,0,0
01/04/2020,Y60,MIDLANDS COMMISSIONING REGION,1204291,6514639.11,0,0
01/04/2020,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,1295554,6053323.93,0,0
01/05/2020,Y56,LONDON COMMISSIONING REGION,563366,3196557.99,0,0
01/05/2020,Y58,SOUTH WEST COMMISSIONING REGION,667726,3590152.42,0,0
01/05/2020,Y61,EAST OF ENGLAND COMMISSIONING REGION,771871,3892247.2,0,0
01/05/2020,Y59,SOUTH EAST COMMISSIONING REGION,852947,5361620.66,0,0
01/05/2020,Y62,NORTH WEST COMMISSIONING REGION,954011,5113919.62,0,0
01/05/2020,Y60,MIDLANDS COMMISSIONING REGION,1165684,6354159.38,0,0
01/05/2020,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,1241585,5891043.93,0,0
01/06/2020,Y56,LONDON COMMISSIONING REGION,586683,3057885.7,0,0
01/06/2020,Y58,SOUTH WEST COMMISSIONING REGION,688073,3424450.18,0,0
01/06/2020,Y61,EAST OF ENGLAND COMMISSIONING REGION,788697,3697247.83,0,0
01/06/2020,Y59,SOUTH EAST COMMISSIONING REGION,885065,5115661.25,0,0
01/06/2020,Y62,NORTH WEST COMMISSIONING REGION,996539,4919149.62,0,0
01/06/2020,Y60,MIDLANDS COMMISSIONING REGION,1216055,6072432.66,0,0
01/06/2020,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,1295264,5611167.16,0,0
01/07/2020,Y56,LONDON COMMISSIONING REGION,609311,3054987.13,0,0
01/07/2020,Y58,SOUTH WEST COMMISSIONING REGION,718623,3443558.58,0,0
01/07/2020,Y61,EAST OF ENGLAND COMMISSIONING REGION,826506,3700515.59,0,0
01/07/2020,Y59,SOUTH EAST COMMISSIONING REGION,925338,5150396.25,0,0
01/07/2020,Y62,NORTH WEST COMMISSIONING REGION,1041138,4889072.09,0,0
01/07/2020,Y60,MIDLANDS COMMISSIONING REGION,1271866,6084855.95,0,0
01/07/2020,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,1352754,5635248.1,0,0
01/08/2020,Y56,LONDON COMMISSIONING REGION,555135,2636623.34,0,0
01/08/2020,Y58,SOUTH WEST COMMISSIONING REGION,652459,2946217.86,0,0
01/08/2020,Y61,EAST OF ENGLAND COMMISSIONING REGION,758786,3213126.82,0,0
01/08/2020,Y59,SOUTH EAST COMMISSIONING REGION,839874,4402479.31,0,0
01/08/2020,Y62,NORTH WEST COMMISSIONING REGION,943290,4172585.24,0,0
01/08/2020,Y60,MIDLANDS COMMISSIONING REGION,1142922,5162539.41,0,0
01/08/2020,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,1226167,4793728.74,0,0
01/09/2020,Y56,LONDON COMMISSIONING REGION,599889,2582744.31,0,0
01/09/2020,Y58,SOUTH WEST COMMISSIONING REGION,704242,2916330.58,0,0
01/09/2020,Y61,EAST OF ENGLAND COMMISSIONING REGION,811874,3139714.12,0,0
01/09/2020,Y59,SOUTH EAST COMMISSIONING REGION,908439,4382570.73,0,0
01/09/2020,Y62,NORTH WEST COMMISSIONING REGION,1019471,4092574.79,0,0
01/09/2020,Y60,MIDLANDS COMMISSIONING REGION,1247098,5135012.99,0,0
01/09/2020,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,1327147,4730482.53,0,0
01/10/2020,Y56,LONDON COMMISSIONING REGION,617561,2556294.26,0,0
01/10/2020,Y58,SOUTH WEST COMMISSIONING REGION,723196,2896152.12,0,0
01/10/2020,Y61,EAST OF ENGLAND COMMISSIONING REGION,830147,3106294.76,0,0
01/10/2020,Y59,SOUTH EAST COMMISSIONING REGION,934255,4343551.05,0,0
01/10/2020,Y62,NORTH WEST COMMISSIONING REGION,1041230,4021157.52,0,0
01/10/2020,Y60,MIDLANDS COMMISSIONING REGION,1273095,5043346.7,0,0
01/10/2020,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,1352824,4639935.38,0,0
01/11/2020,Y56,LONDON COMMISSIONING REGION,594235,2377542.41,0,0
01/11/2020,Y58,SOUTH WEST COMMISSIONING REGION,704303,2725155.43,0,0
01/11/2020,Y61,EAST OF ENGLAND COMMISSIONING REGION,805833,2901096.44,0,0
01/11/2020,Y59,SOUTH EAST COMMISSIONING REGION,906901,4101442.36,0,0
01/11/2020,Y62,NORTH WEST COMMISSIONING REGION,1000685,3699686.88,0,0
01/11/2020,Y60,MIDLANDS COMMISSIONING REGION,1227237,4665265.42,0,0
01/11/2020,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,1313079,4293839.28,0,0
01/12/2020,Y56,LONDON COMMISSIONING REGION,628955,2524215.73,0,0
01/12/2020,Y58,SOUTH WEST COMMISSIONING REGION,750514,2882845.19,0,0
01/12/2020,Y61,EAST OF ENGLAND COMMISSIONING REGION,863881,3107816.66,0,0
01/12/2020,Y59,SOUTH EAST COMMISSIONING REGION,969224,4303070.7,0,0
01/12/2020,Y62,NORTH WEST COMMISSIONING REGION,1083657,3982156.16,0,0
01/12/2020,Y60,MIDLANDS COMMISSIONING REGION,1327071,5017800.79,0,0
01/12/2020,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,1408966,4641518.76,0,0
